baseline_Distance Travelled,model_Distance Travelled,baseline_No. Of Stops Passed Through,model_No. Of Stops Passed Through,baseline_Non-Collision Destroyed,model_Non-Collision Destroyed,baseline_Non-Vehicle Collision Count,model_Non-Vehicle Collision Count,baseline_Serious Collision Count,model_Serious Collision Count,baseline_Speed,model_Speed,baseline_Speed Limit,model_Speed Limit,baseline_Time Stopped,model_Time Stopped,baseline_Time in speed0-5mph,model_Time in speed0-5mph,baseline_Time in speed10-15mph,model_Time in speed10-15mph,baseline_Time in speed15-20mph,model_Time in speed15-20mph,baseline_Time in speed20-25mph,model_Time in speed20-25mph,baseline_Time in speed25-30mph,model_Time in speed25-30mph,baseline_Time in speed30-35mph,model_Time in speed30-35mph,baseline_Time in speed5-10mph,model_Time in speed5-10mph,baseline_Vehicle-Vehicle Collision Count,model_Vehicle-Vehicle Collision Count,baseline_realtimeSinceStartup,model_realtimeSinceStartup,baseline_totalTimeinminsoFar,model_totalTimeinminsoFar
1295.665,954.1483,0,0.0,0,0.0,0,0.0,1,1.0,0.01600316,0.01122363,30,23.77005,3.405494,3.866506,3.507628,3.957766,0.1935253,0.1464103,0.2227686,0.244142,0.3410841,0.5167543,2.146528,1.256772,0.0,0.1223436,0.1646339,0.1209337,3,2.0,434.6129,391.8145,6.577998,6.365
1601.371,856.3601,0,0.0,0,0.0,0,0.0,1,1.0,0.01836614,0.01065315,30,28.89219,3.021558,4.477309,3.077541,4.555502,0.1021154,0.1510106,0.1549664,0.1839215,0.2040113,0.3230957,2.948503,0.7332808,0.0,0.5602704,0.1046529,0.1086952,2,1.0,435.6682,406.8645,6.595665,6.616
799.1301,961.9173,0,0.0,0,0.0,0,0.0,1,1.0,0.009701301,0.01144121,30,27.13289,4.558284,4.204052,4.669767,4.293469,0.1610339,0.1727618,0.1723716,0.2078668,0.2482402,1.021939,1.238423,0.5284632,0.0,0.3602421,0.1603802,0.136903,3,2.0,438.895,413.1945,6.651331,6.721334
1575.148,764.5969,0,1.0,0,1.0,0,0.0,1,0.0,0.01865361,0.008861307,30,25.08904,3.281117,4.545217,3.358731,4.616759,0.1147158,0.166132,0.1489187,0.2672861,0.2079671,1.071217,2.88274,0.4887007,0.0,0.0,0.1026829,0.1146145,3,0.0,449.0911,413.395,6.816998,6.724666
1426.247,756.4049,0,1.0,0,0.0,0,0.0,1,1.0,0.01737149,0.00814641,30,29.78979,3.478876,4.548324,3.572589,4.679801,0.1659708,0.2401464,0.1907264,0.3077799,0.256028,0.6293562,2.49761,0.6991045,0.0,0.05058078,0.1328267,0.1918965,1,2.0,449.0916,417.8152,6.816998,6.798333
1186.832,1137.644,0,0.0,0,0.0,0,0.0,1,1.0,0.01408787,0.01229382,30,22.43243,4.1614,4.212182,4.278903,4.326472,0.1558667,0.2080957,0.1748048,0.288005,0.1951165,1.274948,2.077271,1.158797,0.0,0.007995155,0.1275017,0.1549526,1,6.0,461.8251,455.0577,7.013664,7.419
1281.048,724.9552,1,0.0,0,1.0,0,0.0,1,0.0,0.01399431,0.00767009,30,27.40636,3.906707,5.35864,3.99001,5.454111,0.21498,0.162234,0.244817,0.2284092,0.3798898,0.8025627,2.067587,0.6617543,0.0,0.002669137,0.1728645,0.1302129,3,1.0,465.7979,456.4319,7.072331,7.442
1471.312,1022.028,1,0.0,0,0.0,0,0.0,1,1.0,0.01603718,0.01009282,30,30.61289,3.741036,4.544793,3.822397,4.710625,0.134122,0.3034397,0.1479498,0.3945113,0.2840777,0.5239747,2.611255,0.8799297,0.0,0.3933201,0.09176274,0.2469017,1,3.0,466.9636,457.0871,7.091331,7.453
1296.316,884.6519,0,0.0,0,1.0,0,0.0,1,0.0,0.01375091,0.00927895,30,27.10839,4.148757,5.108088,4.294227,5.193188,0.1991633,0.1706285,0.2241352,0.2358749,0.355345,0.7334889,2.132653,1.038561,0.0,0.0,0.1457151,0.1275597,2,0.0,482.8294,459.8621,7.354664,7.499
1330.781,745.485,0,0.0,1,1.0,0,0.0,0,0.0,0.01384686,0.007497268,30,32.61513,4.395859,5.56355,4.480167,5.637839,0.1199196,0.2098403,0.1602554,0.3035,0.2591398,0.9486623,2.354686,0.5172005,0.0,0.0,0.08930837,0.1275943,0,0.0,489.4402,474.5916,7.464331,7.744667
1205.916,1007.726,0,0.0,0,0.0,0,0.0,1,1.0,0.01272881,0.009738393,30,27.34154,4.353,4.861278,4.466705,5.008388,0.2346988,0.2528366,0.3318976,0.3250441,0.4112851,0.9696077,1.823242,0.9882686,0.0,0.0,0.2284614,0.2072342,8,2.0,491.5406,474.995,7.497998,7.751333
1208.358,1274.391,1,0.0,0,0.0,0,0.0,1,1.0,0.01194524,0.01320116,30,29.02752,4.535163,4.200364,4.631892,4.298818,0.1889892,0.3183713,0.1960129,0.4411567,0.2877912,1.945321,2.014464,0.5828295,0.0,0.03343288,0.177141,0.1744413,4,1.0,491.5412,477.5684,7.497998,7.794333
741.4927,781.6958,0,0.0,0,0.0,0,0.0,1,1.0,0.007456743,0.007918304,30,25.36639,5.388215,5.593429,5.538152,5.740996,0.2058853,0.232752,0.2233803,0.2709945,0.4154713,0.4920859,0.9489028,0.7255367,0.0,0.194698,0.1754694,0.2039209,5,5.0,492.1638,481.5661,7.507331,7.861
906.2526,960.7117,0,1.0,0,0.0,0,0.0,1,1.0,0.01044815,0.009828416,30,26.99278,5.058647,5.343274,5.199832,5.442797,0.2260704,0.1894472,0.2137076,0.2187663,0.3299529,0.4708455,1.330594,1.25317,0.0,0.1684844,0.2071012,0.1442583,2,3.0,492.1644,483.1731,7.507331,7.887666
1188.511,1043.898,0,1.0,0,0.0,1,0.0,1,1.0,0.0128093,0.01053967,30,32.46325,4.524578,5.093447,4.638601,5.190902,0.1583768,0.1777132,0.2602131,0.2516672,0.4305441,1.041069,1.858765,1.095483,0.0,0.01300692,0.1607551,0.1525608,1,3.0,492.269,485.2506,7.509331,7.922333
1325.327,632.8924,0,1.0,1,0.0,0,0.0,0,1.0,0.01417711,0.006098662,30,29.67669,4.382278,5.922853,4.452605,6.086307,0.137094,0.2823245,0.2094365,0.329844,0.2738498,0.4539489,2.246469,0.5839574,0.08412412,0.0,0.1147203,0.2327097,0,7.0,492.9155,488.0513,7.519997,7.969
709.3661,1078.16,1,2.0,0,0.0,9,0.0,1,1.0,0.007562472,0.01023641,30,28.46147,5.609225,4.713273,5.745911,4.854012,0.1872395,0.3631782,0.2323532,0.5571026,0.2849371,1.338239,0.9881844,0.6336179,0.0,0.0,0.1494112,0.2544487,2,3.0,497.4036,489.9466,7.592664,8.000667
986.527,1695.924,1,0.0,1,0.0,0,0.0,0,1.0,0.009979079,0.01658297,30,27.33072,5.077143,3.671832,5.184546,3.772626,0.1963187,0.1937123,0.2693429,0.2682792,0.2989515,1.610521,1.505776,1.894014,0.0,0.1962392,0.1869084,0.1383153,4,2.0,501.0789,494.332,7.646331,8.073667
1970.471,1988.818,0,0.0,0,0.0,0,0.0,1,1.0,0.02036178,0.01970704,30,22.72099,3.250195,3.092454,3.338938,3.194371,0.1463034,0.2231611,0.1847517,0.3798741,0.299721,1.155033,3.581311,2.862878,0.0,0.1010268,0.1354625,0.1573614,4,1.0,503.6776,494.3324,7.689997,8.073667
1071.046,891.5963,1,0.0,1,0.0,0,0.0,0,1.0,0.01102671,0.00867411,30,22.9836,5.095701,5.587182,5.21454,5.71393,0.1420134,0.2266334,0.1537709,0.2786382,0.2490384,0.4728016,1.801796,1.028703,0.0,0.166344,0.1641673,0.1891943,3,3.0,505.9699,494.4706,7.728331,8.076
1364.875,1504.527,0,0.0,0,0.0,0,0.0,1,1.0,0.01386945,0.0144598,30,27.57258,4.356761,4.387025,4.498271,4.480426,0.2401981,0.1797227,0.2755722,0.2465978,0.4052291,1.696335,2.187085,1.409138,0.0,0.1091761,0.1682343,0.1323269,5,1.0,508.77,505.145,7.775331,8.254
1049.556,1125.101,0,0.0,1,1.0,0,0.0,0,0.0,0.01076845,0.01054162,30,27.81385,5.139587,5.253515,5.217262,5.374362,0.1941059,0.2387423,0.2592361,0.2974571,0.3544468,0.5173393,1.6258,1.649722,0.0,0.03376579,0.146981,0.1802394,0,1.0,510.0777,507.3962,7.797498,8.291333
1371.231,1541.385,0,2.0,0,1.0,0,0.0,1,0.0,0.01384328,0.01455025,30,25.17468,4.594306,4.189089,4.695532,4.282609,0.1737607,0.2246034,0.2417504,0.3667615,0.3771841,2.172105,2.285102,0.681274,0.0,0.4415374,0.1295432,0.1543437,2,1.0,516.7912,509.3046,7.906664,8.323333
1128.476,1723.495,2,0.0,1,1.0,0,0.0,0,0.0,0.01058628,0.0157241,30,31.26727,4.976257,4.289903,5.121009,4.395231,0.250175,0.2376494,0.4005853,0.3634782,0.5733064,0.6639221,1.509565,1.805975,0.0,0.8853348,0.2240345,0.153459,1,0.0,527.1724,520.2094,8.079997,8.505
785.8378,1659.608,0,0.0,1,1.0,0,0.0,0,0.0,0.007678304,0.01411006,30,26.44195,6.047408,4.306221,6.147278,4.423401,0.1685178,0.2484583,0.1940119,0.3373149,0.2901128,1.885485,1.163386,1.148754,0.0,0.4526545,0.1496623,0.1922806,1,0.0,529.3573,531.2147,8.115664,8.688334
1551.297,1281.637,0,1.0,0,0.0,0,0.0,1,1.0,0.01357762,0.01192817,30,24.76521,4.446403,5.250555,4.571254,5.389984,0.2029808,0.249976,0.3029431,0.3615371,0.4292105,1.072079,2.497986,1.361451,0.0611111,0.116002,0.1706295,0.1935616,2,3.0,536.7307,534.576,8.237664,8.744333
1617.693,1710.12,0,0.0,0,1.0,0,0.0,1,0.0,0.01559636,0.01476941,30,27.5101,4.67285,4.388041,4.748,4.500571,0.1387696,0.237746,0.1823087,0.3748558,0.2577632,0.659592,2.881017,2.771863,0.06179165,0.04072367,0.105183,0.1682611,1,2.0,545.039,535.1318,8.376664,8.753666
866.5662,1883.155,1,1.0,0,0.0,0,0.0,1,1.0,0.007889302,0.0174967,30,24.45628,6.196554,4.072186,6.315356,4.195658,0.1703669,0.2068449,0.2411691,0.2929976,0.3635481,0.9196694,1.24222,2.927585,0.0,0.05197369,0.1720284,0.1668359,1,2.0,552.8566,535.5894,8.505998,8.761333
1748.594,1739.851,1,0.0,0,0.0,0,0.0,1,1.0,0.01726183,0.01621331,30,31.64326,4.536407,4.16242,4.640296,4.36271,0.1933323,0.3647646,0.2230904,0.5291403,0.3735537,0.9193641,3.04997,2.227981,0.0,0.2055578,0.1535283,0.2817235,3,3.0,560.5436,543.3847,8.633997,8.891333
1178.091,1529.029,2,0.0,0,1.0,0,0.0,1,0.0,0.01087645,0.0137232,30,29.62774,5.559828,5.032522,5.700948,5.11762,0.2697113,0.1598252,0.280241,0.2253228,0.5153455,1.452338,1.706805,1.757133,0.0,0.07115389,0.2099418,0.1245765,1,0.0,563.5485,544.3891,8.683996,8.908
2016.507,1455.627,0,0.0,0,1.0,0,0.0,1,0.0,0.01813823,0.01341831,30,29.8383,4.306979,5.242783,4.377822,5.338356,0.1225232,0.1964242,0.1656669,0.2710806,0.2519336,0.5780246,3.740883,2.281337,0.0,0.09826386,0.1045946,0.1574768,1,0.0,568.7068,545.1656,8.766997,8.921
1781.331,1745.864,0,1.0,0,0.0,0,0.0,1,1.0,0.01653286,0.01631372,30,24.89066,4.754756,4.638899,4.854658,4.725135,0.165441,0.2107918,0.1915759,0.3367543,0.2889116,1.830202,3.203169,1.007396,0.0,0.7467932,0.1280268,0.1378186,1,2.0,572.7349,549.5892,8.834664,8.994666
1188.264,1321.264,0,0.0,0,1.0,0,0.0,1,0.0,0.01083525,0.01144539,30,20.0,5.743563,5.453927,5.895411,5.598954,0.2305343,0.2282129,0.3274795,0.3146354,0.4635918,1.119506,1.749691,1.502563,0.0,0.06895654,0.2223943,0.1869079,5,2.0,576.1097,551.0926,8.890997,9.019667
1477.811,1907.452,0,0.0,0,0.0,0,0.0,1,1.0,0.01358876,0.01671246,30,28.55207,5.405044,3.974414,5.524496,4.081546,0.1700659,0.3668517,0.2037987,0.5539575,0.3148792,1.679264,2.565764,1.974438,0.0,0.1529751,0.1382425,0.2147118,1,2.0,577.6786,551.3297,8.917997,9.023666
1447.203,1729.86,0,0.0,0,0.0,0,0.0,1,1.0,0.01322094,0.01563504,30,24.6271,5.426946,4.543711,5.548895,4.648279,0.2171837,0.23523,0.2414565,0.3343428,0.308587,2.009848,2.46413,1.493433,0.0,0.1636837,0.170515,0.1821971,1,2.0,579.7854,553.9313,8.951997,9.066999
1367.736,1742.982,0,0.0,0,0.0,0,0.0,1,1.0,0.01218809,0.01448614,30,28.60452,5.639314,4.472221,5.750335,4.602403,0.1986005,0.3334607,0.2157764,0.5017621,0.3501338,0.9379116,2.296993,2.389242,0.0,0.08315258,0.1476146,0.2419945,2,7.0,580.3699,555.3077,8.959664,9.089999
1439.381,1564.61,0,0.0,0,0.0,0,0.0,1,1.0,0.01268584,0.01308392,30,29.81599,5.53797,5.043159,5.628514,5.184175,0.1834159,0.2307357,0.2077994,0.3734079,0.3606185,1.026137,2.444831,2.17608,0.0,0.0,0.1342723,0.1897825,2,1.0,580.3704,560.7136,8.959664,9.179999
731.1328,1807.384,1,1.0,0,0.0,0,0.0,1,1.0,0.006970953,0.01554022,30,24.87334,6.600107,4.442404,6.814809,4.591745,0.3034948,0.3118975,0.3249081,0.4447685,0.6898897,1.039782,0.5870044,2.40189,0.0,0.1610439,0.2550484,0.2291992,7,1.0,581.2852,560.7141,8.976664,9.179999
1268.105,1579.585,1,0.0,1,0.0,0,0.0,0,1.0,0.01130702,0.01303803,30,29.22552,5.924842,4.997954,6.039737,5.105369,0.1949382,0.2047053,0.3067412,0.8025871,0.3938621,1.702382,2.008964,1.273533,0.0,0.0,0.1547333,0.1447933,2,2.0,589.7833,563.9075,9.103997,9.233334
1806.917,1277.566,1,2.0,0,0.0,0,0.0,1,1.0,0.01416824,0.01103606,30,24.94856,4.907234,5.718097,5.028508,5.855525,0.2316193,0.2268661,0.2698955,0.2827462,0.3754781,1.353827,3.068967,1.184358,0.05555555,0.1399915,0.2057063,0.190037,5,1.0,598.3223,563.908,9.23733,9.233334
1889.117,1972.502,0,2.0,1,1.0,0,0.0,0,0.0,0.01660472,0.01662356,30,27.02762,4.918593,4.391039,5.018919,4.482956,0.1789365,0.2010089,0.2597185,0.3798581,0.4073136,1.466622,3.296961,2.033158,0.0,0.5921785,0.167445,0.1325233,1,0.0,604.098,567.2101,9.330331,9.288333
1584.07,1729.465,1,2.0,0,0.0,0,0.0,1,1.0,0.0130922,0.01409542,30,28.33259,5.398181,5.310716,5.548902,5.411451,0.2668025,0.1853517,0.3448468,0.3145577,0.5669306,0.6256958,2.465635,2.619394,0.0,0.2579965,0.1724188,0.1305071,9,3.0,606.1375,582.5916,9.365996,9.544666
1083.854,1019.379,0,0.0,1,0.0,0,0.0,0,1.0,0.009416007,0.008426621,30,25.91182,6.643054,6.704814,6.782196,6.826859,0.2156157,0.2379007,0.2330915,0.3006003,0.3591736,0.8004001,1.684543,0.9791003,0.0,0.2121556,0.1686283,0.1879147,1,2.0,610.7034,582.5919,9.442907,9.544666
1530.7,1253.634,0,0.0,1,1.0,0,0.0,0,0.0,0.01342937,0.009943766,30,26.10084,5.754611,6.091585,5.888838,6.225851,0.2059619,0.2977501,0.2479391,0.5221201,0.3576562,1.114032,2.565763,1.275318,0.0,0.04582268,0.227551,0.2164216,0,5.0,613.7203,591.7459,9.493375,9.697332
1150.361,1655.079,0,0.0,0,0.0,0,0.0,1,1.0,0.009594231,0.01260031,30,24.65599,6.657753,5.659093,6.838464,5.778261,0.2797647,0.2142048,0.2758901,0.3025865,0.4076455,0.9225605,1.724609,1.635153,0.0,0.7220125,0.2289041,0.1732149,2,4.0,629.5396,594.7836,9.756663,9.748
2634.389,1217.701,0,0.0,0,0.0,0,0.0,1,1.0,0.02077729,0.01022896,30,27.91526,4.055182,6.389867,4.163287,6.548365,0.1985037,0.263629,0.2428584,0.3488538,0.3567866,0.7293667,4.83604,1.647424,0.0,0.0,0.1559056,0.2113213,1,7.0,641.5557,594.8339,9.955997,9.748667
2845.047,1631.731,0,0.0,0,1.0,0,0.0,1,0.0,0.02327942,0.01272193,30,27.25656,3.73653,5.897172,3.820732,5.981989,0.1500193,0.2396266,0.2138089,0.3555886,0.3133624,0.8671073,5.336165,1.652205,0.0,0.7091157,0.1193019,0.1367436,1,0.0,641.5561,606.4487,9.955997,9.942333
1861.239,1576.081,2,1.0,0,0.0,0,0.0,1,1.0,0.01566247,0.0115694,30,29.87819,5.659924,5.951725,5.786615,6.08003,0.2064232,0.214972,0.2262911,0.2545629,0.4030516,1.454785,3.245722,1.181831,0.0,0.6188369,0.1420629,0.1662455,5,2.0,644.9897,608.1743,10.012,9.971
1959.818,1356.912,0,2.0,0,1.0,0,0.0,0,0.0,0.01629058,0.01070373,30,27.74057,5.427684,6.450245,5.547432,6.578505,0.1780749,0.2126166,0.2743028,0.3171239,0.3871853,0.5529346,3.436779,2.113829,0.0,0.05066434,0.1947165,0.1819446,0,1.0,645.3611,610.3531,10.01816,10.00733
1887.444,1790.509,0,0.0,0,0.0,0,0.0,0,0.0,0.01541367,0.01481597,30,27.07534,5.530298,5.208417,5.666932,5.312825,0.2233958,0.2206507,0.2883433,0.7820926,0.4215419,2.139356,3.224901,1.370053,0.0,0.04376314,0.193377,0.148325,2,0.0,645.3624,610.9116,10.01816,10.01674
2663.879,1803.066,1,0.0,0,0.0,0,0.0,0,0.0,0.02224344,0.01524613,30,26.44854,4.139115,5.306601,4.237505,5.420106,0.1533173,0.2666106,0.216339,0.390521,0.3060697,1.279868,4.982793,2.113424,0.0,0.3416797,0.1224621,0.204867,0,0.0,645.3628,610.9165,10.01816,10.01674
2422.961,1870.327,0,1.0,0,0.0,0,0.0,0,0.0,0.01846133,0.01484247,30,32.01607,4.545506,4.914344,4.683548,5.104654,0.1971387,0.3538095,0.2473587,0.7111322,0.3375663,1.653517,4.402067,1.381174,0.0,0.540989,0.150807,0.2717963,1,9.0,645.363,610.9169,10.01816,10.01674
2173.182,2102.114,1,1.0,0,0.0,0,0.0,0,0.0,0.01831627,0.01699141,30,22.64279,5.049901,4.605173,5.153685,4.719617,0.1806075,0.252309,0.2509646,0.3606597,0.3436593,1.73076,3.926456,2.755742,0.0,0.0,0.1631165,0.1979825,0,0.0,645.3632,610.9171,10.01816,10.01674
2105.084,1614.262,1,0.0,0,0.0,0,0.0,0,0.0,0.01770358,0.01344982,30,21.89938,5.182798,5.721623,5.274223,5.865976,0.169512,0.223369,0.2125359,0.3298472,0.3591951,1.637451,3.815574,1.385223,0.04135389,0.4001535,0.1460979,0.1750522,4,0.0,645.3635,610.9172,10.01816,10.01674
1479.751,2014.043,0,1.0,0,0.0,0,0.0,0,0.0,0.01218682,0.0170286,30,26.59321,6.362245,4.718742,6.481879,4.851068,0.2303979,0.3044271,0.2766314,0.471853,0.4066903,1.77166,2.426387,2.184566,0.0,0.2262426,0.1965232,0.2072521,0,2.0,645.3637,610.9174,10.01816,10.01674
1940.243,1473.466,0,0.0,0,0.0,0,0.0,0,0.0,0.01607122,0.01247391,30,30.88056,5.342803,5.940734,5.448069,6.105751,0.2514683,0.3234777,0.3958163,0.4725457,0.610617,1.23545,3.105135,1.439772,0.02472082,0.2060329,0.1826733,0.2340315,1,0.0,645.364,610.9175,10.01816,10.01674
2651.114,1591.871,0,1.0,0,0.0,0,0.0,0,0.0,0.0226242,0.01289539,30,25.34386,4.09254,5.593385,4.197587,5.733168,0.1849934,0.4063019,0.2411061,0.6059561,0.3731817,1.382499,4.869806,1.572845,0.0,0.08808382,0.1518115,0.2282159,0,1.0,645.3642,610.9177,10.01816,10.01674
2537.546,1473.71,0,0.0,0,0.0,0,0.0,0,0.0,0.02204327,0.01246273,30,25.81007,4.437871,6.293184,4.532012,6.394408,0.1575862,0.1898488,0.1817541,0.2750905,0.3163486,0.7601513,4.724179,2.119695,0.0,0.1432539,0.1066043,0.1346162,0,5.0,645.3644,610.9178,10.01816,10.01674
3012.697,1465.582,0,1.0,0,0.0,0,0.0,0,0.0,0.02513856,0.01175268,30,22.64002,3.329077,6.15746,3.443421,6.311006,0.1945795,0.2633679,0.2455993,0.3523749,0.4003803,0.7534235,5.576874,1.936073,0.0,0.1969464,0.157639,0.2038724,0,0.0,645.3647,610.9179,10.01816,10.01674
2035.873,2072.236,0,0.0,0,0.0,0,0.0,0,0.0,0.01681227,0.01637162,30,25.30247,5.365349,4.810072,5.473861,4.941833,0.1756358,0.2421858,0.240009,0.3378634,0.3278407,0.989262,3.651191,3.286669,0.0,0.0307419,0.1499478,0.1885232,0,0.0,645.3649,610.9181,10.01816,10.01674
2300.685,1837.81,0,0.0,0,0.0,0,0.0,0,0.0,0.01932976,0.01528688,30,26.72096,4.917157,5.232043,5.004346,5.341544,0.1588526,0.2769663,0.18996,0.5102815,0.2392684,1.272906,4.289948,2.297351,0.0,0.1534011,0.1361107,0.1646183,0,0.0,645.3651,610.9182,10.01816,10.01674
1654.313,1813.448,0,2.0,0,0.0,0,0.0,0,0.0,0.01388956,0.01432198,30,29.75452,5.966192,5.105598,6.135643,5.251371,0.2370619,0.2866353,0.299848,0.3960441,0.3889791,2.234924,2.765827,1.632919,0.0,0.0,0.1911395,0.2151802,3,2.0,645.3654,610.9183,10.01816,10.01674
2153.294,1958.136,1,0.0,0,0.0,0,0.0,0,0.0,0.01776428,0.01611391,30,25.04286,4.851818,4.66019,5.011233,4.800842,0.2873615,0.2976119,0.3242162,0.4968412,0.5162569,2.974896,3.66696,1.228155,0.0,0.004971287,0.2124607,0.2137679,1,0.0,645.3656,610.9185,10.01816,10.01674
2301.768,1282.984,0,1.0,0,0.0,0,0.0,0,0.0,0.01925812,0.01081184,30,27.4126,4.707568,6.400336,4.815503,6.553207,0.2022897,0.3036454,0.3299954,0.4208036,0.5213965,0.9610911,4.004622,1.545417,0.0,0.0,0.1446874,0.2329069,0,1.0,645.3658,610.9186,10.01816,10.01674
1066.434,1671.059,0,0.0,0,0.0,0,0.0,0,0.0,0.00850731,0.01420488,30,24.88551,7.075366,5.544363,7.250255,5.717671,0.2630224,0.274769,0.3292788,0.4079843,0.4565563,1.448542,1.504124,1.949684,0.0,0.0,0.2152631,0.2184269,0,6.0,645.366,610.9187,10.01816,10.01674
1953.784,1235.908,1,0.0,0,0.0,0,0.0,0,0.0,0.01648341,0.00981104,30,28.00725,5.331197,6.761814,5.48077,6.885259,0.2329783,0.2318653,0.3251359,0.3151322,0.4338825,0.7494106,3.346638,1.389959,0.0,0.2651204,0.1990843,0.1803227,0,0.0,645.3663,610.9188,10.01816,10.01674
1718.753,1697.989,1,1.0,0,0.0,0,0.0,0,0.0,0.01474875,0.01363164,30,32.84103,5.777141,5.450456,5.933145,5.580552,0.2385308,0.2492977,0.3741378,0.5772746,0.4974033,1.742321,2.77736,1.371785,0.0,0.3230557,0.1979116,0.1727751,1,0.0,645.3665,610.9189,10.01816,10.01674
2378.06,1257.316,0,0.0,0,0.0,0,0.0,0,0.0,0.0192067,0.01016617,30,23.19796,4.635441,6.438708,4.748826,6.602073,0.1928466,0.3147672,0.2532516,0.4410872,0.3832387,1.122375,4.292234,0.9679691,0.0,0.3081867,0.1480917,0.2606012,0,0.0,645.3667,610.9191,10.01816,10.01674
2162.093,2042.191,0,0.0,0,0.0,0,0.0,0,0.0,0.0187162,0.01656428,30,25.85587,5.140536,4.985209,5.22631,5.106383,0.1522445,0.2054751,0.2187696,0.2872111,0.2931652,0.5605832,3.858327,3.579774,0.1354276,0.1221969,0.1342405,0.1554458,1,1.0,645.3669,610.9192,10.01816,10.01674
2016.948,3096.402,1,0.0,0,0.0,0,0.0,0,0.0,0.01687339,0.02540078,30,27.08128,5.233184,2.270544,5.361007,2.40313,0.2275383,0.3049928,0.2981578,0.8439914,0.4774063,2.694833,3.470918,2.778443,0.0,0.7785842,0.1834625,0.2131005,1,0.0,645.3672,610.9193,10.01816,10.01674
1862.621,1557.079,1,2.0,0,0.0,0,0.0,0,0.0,0.0160321,0.01311858,30,30.60728,5.608621,5.647342,5.736297,5.830686,0.24491,0.3351239,0.2437096,0.5251842,0.407431,1.516896,3.214468,1.104997,0.0,0.4368628,0.1716773,0.2673109,1,21.0,645.3674,610.9195,10.01816,10.01674
1988.938,1682.271,0,0.0,0,0.0,0,0.0,0,0.0,0.01557253,0.01359849,30,26.24705,5.428907,5.466293,5.546858,5.59909,0.1900818,0.2793213,0.2421196,0.4473771,0.3428171,2.095176,3.539101,1.16724,0.005555556,0.2297835,0.1519602,0.1990725,3,2.0,645.3676,610.9196,10.01816,10.01674
1985.122,1869.939,2,0.0,0,0.0,0,0.0,0,0.0,0.01720308,0.01525113,30,26.6908,5.437037,5.110052,5.557547,5.237016,0.1766241,0.2597425,0.2469291,0.4276776,0.3311724,1.51708,3.539817,2.384152,0.0,0.0,0.1664046,0.1913997,0,1.0,645.3679,610.9197,10.01816,10.01674
1876.437,1956.91,0,0.0,0,0.0,0,0.0,0,0.0,0.01686702,0.01499758,30,28.37543,5.674924,4.986346,5.784619,5.097079,0.2282441,0.2576107,0.1954698,0.4561016,0.3259964,1.000409,3.333258,3.043366,0.0,0.0,0.150915,0.1625093,0,1.0,645.3681,610.9199,10.01816,10.01674
1136.168,1926.029,0,1.0,0,0.0,0,0.0,0,0.0,0.008981827,0.01614575,30,24.62814,7.033243,4.988185,7.185071,5.128478,0.2236221,0.2745009,0.2658798,0.4132405,0.4253106,1.70071,1.707496,1.883519,0.0,0.3904915,0.2111247,0.2261266,6,1.0,645.3683,610.92,10.01816,10.01674
2269.39,1180.454,0,0.0,0,0.0,0,0.0,0,0.0,0.01932544,0.009015547,30,28.93224,4.966979,6.580564,5.067946,6.726912,0.1639675,0.2761209,0.1805244,0.3920194,0.2737317,1.688576,4.207078,0.717783,0.0,0.0,0.1252438,0.2156439,0,1.0,645.3687,610.9202,10.01816,10.01674
2330.366,1311.458,1,2.0,0,0.0,0,0.0,0,0.0,0.02040313,0.01058565,30,29.85549,4.816807,6.028089,4.931857,6.225645,0.1746311,0.3734796,0.1961975,0.6914125,0.3447864,1.621619,4.254041,0.8229549,0.0,0.0,0.1169728,0.281938,0,0.0,645.369,610.9203,10.01816,10.01674
1500.484,1278.085,1,1.0,0,0.0,0,0.0,0,0.0,0.01192077,0.01041128,30,28.24896,6.357743,6.509277,6.492971,6.660965,0.2049837,0.2471974,0.2652749,0.350285,0.3739389,1.080568,2.510054,1.398779,0.0,0.07989095,0.1712779,0.1993894,1,1.0,645.3692,610.9204,10.01816,10.01674
2087.216,2178.724,1,0.0,0,0.0,0,0.0,0,0.0,0.01764629,0.01778891,30,33.16764,5.015075,4.361471,5.162115,4.474413,0.2747803,0.3078566,0.3148974,0.4782582,0.5230817,1.807116,3.536848,2.668074,0.0,0.06842427,0.2067673,0.2129333,0,0.0,645.3694,610.9205,10.01816,10.01674
2158.794,1416.399,1,0.0,0,0.0,0,0.0,0,0.0,0.01835094,0.01135055,30,28.20704,5.042449,5.912932,5.155489,6.099145,0.1753288,0.362296,0.249413,0.5197826,0.3620407,1.712496,3.862234,0.8334245,0.03993902,0.2133361,0.1740458,0.2765778,1,3.0,645.3696,610.9207,10.01816,10.01674
1172.402,2013.211,2,1.0,0,0.0,0,0.0,0,0.0,0.009231984,0.01660058,30,25.08952,6.996357,4.653937,7.141008,4.777375,0.2133234,0.2852863,0.2560832,0.4351448,0.3877508,2.327772,1.828187,1.952633,0.0,0.03233671,0.1921565,0.2065308,0,0.0,645.3699,610.9208,10.01816,10.01674
